2074,2022-11-22,16.095185909030413,Archer & Lavergne/LeClair (NEB),41.79792,-87.74737,Stratified Random Sample
2076,2022-11-22,14.018321726884226,Cottage & 53rd (NB),41.7985,-87.6062,Stratified Random Sample
2081,2022-11-22,17.41066107267081,Western & 73rd (NB),41.7609,-87.6827,Stratified Random Sample
2082,2022-11-22,11.078380681818182,95th & Wentworth (WB),41.7218,-87.6287,Stratified Random Sample
2084,2022-11-22,20.42250594871213,63rd & Pulaski (EB),41.7785,-87.7214,Stratified Random Sample
2087,2022-11-22,12.116666666666667,Pulaski & 71st (SB),41.76428,-87.72257,Stratified Random Sample
2090,2022-11-22,16.634709048343428,Archer & Mulligan/55th (NWB),41.7924,-87.7818,Stratified Random Sample
2091,2022-11-22,15.84990845959596,39th & Damen (WB),41.8231,-87.6753,Community Selected
2092,2022-11-22,11.816178639970644,61st & King (WB),41.7838,-87.6164,Stratified Random Sample
2093,2022-11-22,13.851575126262626,Central & Prescott (SB),41.9924,-87.7654,Stratified Random Sample
2096,2022-11-22,15.980606060606062,100th & Torrence (WB),41.7136,-87.5602,Community Selected
2097,2022-11-22,14.045899621212122,Cottage Grove & 100th (NB),41.7132,-87.605,Stratified Random Sample
2098,2022-11-22,15.20091856060606,Irving & Clark (EB),41.95429,-87.66244,Partner Request
2099,2022-11-22,18.40143705223546,26th & Central Park (WB),41.84449,-87.71456,Stratified Random Sample
2100,2022-11-22,20.104127140974967,Ashland & Pershing (SB),41.82359,-87.66524,Community Selected
2101,2022-11-22,13.456410984848484,Laramie & Madison (SB),41.88009,-87.75495,Community Selected
2103,2022-11-22,10.902256944444444,79th & Kostner (EB),41.7491,-87.7302,Stratified Random Sample
2104,2022-11-22,15.96154100374742,State & 31st St (NB),41.83814,-87.62652,Stratified Random Sample
2105,2022-11-22,16.24604797979798,Cottage Grove & 60th (SB),41.78595,-87.60616,Stratified Random Sample
2106,2022-11-22,18.91786628359496,Addison & Kennedy XWay (EB),41.94641,-87.7179,Stratified Random Sample
